customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Domain,RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,CustomerID,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount
3750-CKVKH,Male,0.0,No,No,2.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,67.75,116.65,Yes,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5944-UGLLK,Male,0.0,No,No,53.0,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),54.9,3045.75,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8063-GBATB,Female,1.0,No,No,27.0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.25,2287.25,Yes,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7787-BNTZM,Male,0.0,No,No,6.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.15,130.5,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2252-ISRNH,Male,0.0,Yes,Yes,9.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,90.35,767.9,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9415-TPKRV,Female,0.0,Yes,Yes,8.0,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,55.75,446.8,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5322-TEUJK,Female,0.0,Yes,Yes,71.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),114.6,8100.25,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4547-KQRTM,Female,0.0,No,No,10.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.05,830.7,Yes,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4877-EVATK,Male,0.0,No,No,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.0,20,Yes,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1866-DIOQZ,Female,0.0,Yes,No,71.0,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),66.8,4689.15,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8375-KVTHK,Male,0.0,Yes,No,68.0,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,100.3,6754.35,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2697-NQBPF,Male,0.0,No,No,34.0,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,105.35,3540.65,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3709-OIJEA,Male,0.0,No,No,26.0,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,85.2,2184.6,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7639-SUPCW,Female,0.0,No,No,22.0,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),48.8,1054.6,Yes,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1386-ZIKUV,Male,0.0,No,No,7.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.95,130.55,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0599-XNYDO,Female,0.0,Yes,No,20.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.8,1540.35,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6377-WHAOX,Female,0.0,Yes,No,60.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.15,6411.25,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6855-VLGOS,Male,0.0,Yes,Yes,72.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,20.55,1432.55,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8999-XXGNS,Female,1.0,Yes,No,72.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),105.75,7629.85,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8746-OQQRW,Male,0.0,No,No,4.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,25.25,101.9,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3181-MIZBN,Male,0.0,Yes,Yes,16.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.75,313.4,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0471-ARVMX,Female,1.0,Yes,No,62.0,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,104.85,6312.9,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7766-CLTIC,Female,0.0,No,No,10.0,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,60.95,629.55,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5650-YLIBA,Male,0.0,No,No,31.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,81.15,2640.55,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0825-CPPQH,Female,0.0,Yes,No,71.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.1,1372.45,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9084-OAYKL,Male,0.0,No,No,58.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.8,1212.25,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6122-LJADA,Male,0.0,Yes,Yes,70.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),90.15,6237.05,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2400-XIWIO,Female,0.0,Yes,No,71.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,90.1,6310.9,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7524-VRLPL,Male,1.0,No,No,69.0,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),74.1,5031,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1069-XAIEM,Female,1.0,No,No,1.0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.05,85.05,Yes,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7569-NMZYQ,Female,0.0,Yes,Yes,72.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),118.75,8672.45,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5201-USSQZ,Female,0.0,Yes,No,26.0,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),85.9,2196.45,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2105-PHWON,Female,0.0,Yes,No,33.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),95.0,3008.15,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1494-EJZDW,Female,0.0,Yes,Yes,10.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.15,220.8,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4884-TVUQF,Female,1.0,No,No,57.0,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),101.3,5779.6,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8003-EWNDZ,Female,0.0,No,No,10.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.2,222.65,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1897-RCFUM,Female,0.0,Yes,Yes,39.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,24.2,914.6,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9256-JTBNZ,Female,0.0,No,No,11.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.3,246.3,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4658-HCOHW,Female,0.0,Yes,Yes,21.0,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,102.8,2110.15,Yes,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2211-RMNHO,Female,0.0,Yes,Yes,68.0,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),85.3,5560,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2432-TFSMK,Male,0.0,No,No,18.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),89.6,1633,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3440-JPSCL,Female,0.0,No,No,6.0,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,99.95,547.65,Yes,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4929-ROART,Male,0.0,No,No,18.0,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,56.25,969.85,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1834-ABKHQ,Female,0.0,Yes,Yes,52.0,Yes,No,DSL,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),50.95,2610.65,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1741-WTPON,Male,0.0,Yes,Yes,56.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,115.85,6567.9,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3932-IJWDZ,Male,0.0,No,No,45.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),103.65,4747.85,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240-HCBOH,Female,0.0,No,No,67.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,26.1,1759.55,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3594-KADLU,Male,0.0,Yes,No,3.0,No,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,35.1,101.1,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8065-BVEPF,Male,1.0,No,No,65.0,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),99.1,6496.15,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3796-ENZGF,Male,0.0,Yes,No,63.0,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Two year,No,Mailed check,67.25,4234.15,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1734-ZMNTZ,Female,0.0,Yes,Yes,11.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.0,300.7,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2853-CWQFQ,Male,0.0,No,Yes,1.0,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,59.55,59.55,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0813-TAXXS,Male,0.0,No,No,55.0,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),77.8,4323.35,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519-TWKFS,Male,0.0,Yes,Yes,25.0,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,Yes,Mailed check,55.1,1466.1,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889-FPWRM,Male,0.0,Yes,No,72.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),117.8,8684.8,Yes,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0626-QXNGV,Female,0.0,Yes,No,72.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.15,1776.45,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6723-CEGQI,Female,0.0,No,Yes,65.0,No,No phone service,DSL,No,Yes,No,Yes,Yes,No,Two year,No,Mailed check,45.25,2933.95,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6987-XQSJT,Female,1.0,No,No,54.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.5,4370.25,Yes,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4732-RRJZC,Male,0.0,Yes,Yes,7.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.25,144.35,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9499-XPZXM,Female,0.0,Yes,No,72.0,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),64.75,4804.75,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4338-EYCER,Male,0.0,Yes,No,21.0,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),54.6,1125.2,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3007-FDPEA,Female,0.0,No,No,2.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.7,39.85,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6350-XFYGW,Male,1.0,No,No,4.0,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.75,422.4,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4290-BSXUX,Male,0.0,Yes,No,3.0,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),79.65,251.75,Yes,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8513-OLYGY,Male,0.0,Yes,No,72.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),115.8,8332.15,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0311-QYWSS,Female,0.0,No,No,6.0,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.45,314.6,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8705-DWKTI,Male,0.0,No,No,52.0,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),83.8,4331.4,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8755-IWJHN,Male,1.0,Yes,No,69.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),95.35,6382,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0325-XBFAC,Male,0.0,No,No,8.0,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.7,740.3,Yes,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4480-QQRHC,Female,1.0,No,No,8.0,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.05,600.15,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0929-PECLO,Female,1.0,No,No,63.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),89.6,5538.8,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3680-CTHUH,Male,0.0,No,No,60.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),116.6,7049.5,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1202-KKGFU,Female,0.0,Yes,No,12.0,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),54.2,690.5,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6112-KTHFQ,Female,0.0,No,No,13.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.3,279.3,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1852-XEMDW,Male,0.0,No,No,22.0,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,65.05,1427.55,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462-XIIJB,Male,0.0,No,No,5.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,92.5,452.7,Yes,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4760-XOHVN,Female,0.0,Yes,Yes,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.45,19.45,Yes,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1820-DJFPH,Female,0.0,Yes,Yes,72.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.05,1709.15,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9426-SXNHE,Female,0.0,No,No,2.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.75,53.15,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9068-FHQHD,Female,0.0,Yes,Yes,40.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.15,777.35,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1269-FOYWN,Male,0.0,Yes,Yes,44.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.0,860.85,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9470-YFUYI,Male,1.0,Yes,No,71.0,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),71.0,5012.1,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7817-BOQPW,Female,0.0,No,No,2.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.55,166.3,Yes,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7402-EYFXX,Male,1.0,No,No,26.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.6,2404.1,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1853-UDXBW,Male,0.0,Yes,Yes,1.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.0,70,Yes,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9895-VFOXH,Female,0.0,No,No,1.0,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,24.4,24.4,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5458-CQJTA,Male,0.0,Yes,Yes,65.0,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),74.8,4820.15,Yes,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1230-QAJDW,Male,0.0,No,No,3.0,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,65.25,209.9,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5701-ZIKJE,Male,0.0,No,No,13.0,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,50.55,610.75,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5219-YIPTK,Female,0.0,Yes,No,33.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.4,3409.6,Yes,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5032-MIYKT,Female,0.0,No,No,1.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.7,70.7,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7396-VJUZB,Male,0.0,Yes,Yes,4.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.25,155.35,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9717-QEBGU,Male,0.0,No,No,2.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.3,144,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5172-RKOCB,Male,0.0,Yes,No,72.0,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),108.95,7875,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6509-TSGWN,Female,0.0,Yes,Yes,37.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,26.45,911.6,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3540-RZJYU,Female,0.0,No,No,15.0,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,86.2,1270.2,Yes,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3178-CIFOT,Female,0.0,No,No,23.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),19.65,478.1,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2091-MJTFX,Female,0.0,Yes,Yes,30.0,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),51.2,1561.5,Yes,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4530-NDRKU,Female,0.0,Yes,Yes,42.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,19.05,761.85,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5985-TBABQ,Female,0.0,No,No,32.0,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,No,Mailed check,74.75,2282.95,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9800-ONTFE,Female,0.0,Yes,Yes,22.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.8,1615.1,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6743-HHQPF,Male,0.0,Yes,No,42.0,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),25.1,1097.15,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8455-HIRAQ,Female,0.0,No,No,8.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.45,369.3,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6616-AALSR,Female,0.0,Yes,Yes,65.0,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),104.3,6725.3,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0883-EIBTI,Female,0.0,No,No,2.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.5,31.55,Yes,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9415-ZNBSX,Female,0.0,Yes,Yes,70.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),89.0,6293.2,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4018-KJYUY,Male,0.0,No,Yes,22.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.15,432.5,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0722-TROQR,Female,1.0,No,No,4.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.9,321.75,Yes,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7571-YXDAD,Female,0.0,No,No,2.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),74.9,147.15,Yes,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3884-UEBXB,Female,0.0,Yes,Yes,67.0,No,No phone service,DSL,Yes,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),36.15,2434.45,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8780-RSYYU,Female,0.0,No,No,25.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.2,532.1,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5537-UXXVS,Female,0.0,Yes,No,20.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.25,375.25,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1791-PQHBB,Female,0.0,No,Yes,2.0,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),61.2,125.95,No,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
